"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:23:18:407","2517898376486667","  15.067","  76.000"," 3100","  21.882"," 307.869","  85.519","  19.734"," 273.758","  76.044","101","0","   0.783","  16.190","   4.497","  28.000","  600"
"14:23:18:508","2517898648754994","  15.167","  77.000"," 3100","  22.006"," 310.088","  86.135","  19.842"," 275.759","  76.600","101","0","   0.801","  16.271","   4.520","  28.000","  600"
"14:23:18:608","2517898918500720","  15.267","  77.000"," 3100","  21.985"," 312.284","  86.746","  19.824"," 277.739","  77.150","101","0","   0.807","  16.351","   4.542","  28.000","  600"
"14:23:18:711","2517899196125340","  15.370","  84.000"," 3100","  23.294"," 314.679","  87.411","  20.835"," 279.882","  77.745","101","0","   1.267","  16.482","   4.578","  28.000","  850"
"14:23:18:810","2517899462803431","  15.469","  77.000"," 3100","  21.785"," 316.831","  88.009","  19.629"," 281.820","  78.283","101","0","   0.861","  16.567","   4.602","  28.000","  850"
"14:23:18:909","2517899731807848","  15.569","  84.000"," 3100","  22.491"," 319.072","  88.631","  20.212"," 283.834","  78.843","101","0","   1.019","  16.668","   4.630","  28.000","  800"
"14:23:19:011","2517900006634347","  15.670","  83.000"," 3100","  22.319"," 321.344","  89.262","  20.018"," 285.872","  79.409","101","0","   1.182","  16.788","   4.663","  28.000","  500"
"14:23:19:110","2517900273249363","  15.769","  87.000"," 3100","  22.460"," 323.562","  89.878","  20.183"," 287.865","  79.962","101","0","   1.208","  16.908","   4.697","  28.000","  500"
"14:23:19:207","2517900536274936","  15.867","  87.000"," 3100","  22.318"," 325.736","  90.482","  20.046"," 289.818","  80.505","101","0","   1.225","  17.027","   4.730","  28.000","  500"
"14:23:19:311","2517900816520515","  15.970","  75.000"," 3100","  21.926"," 328.012","  91.114","  19.591"," 291.851","  81.070","100","0","   1.331","  17.165","   4.768","  28.000","  500"
"14:23:19:411","2517901086540261","  16.070","  52.000"," 3100","  20.980"," 330.110","  91.697","  18.757"," 293.727","  81.591","100","0","   0.925","  17.258","   4.794","  28.000","  500"
"14:23:19:509","2517901350064500","  16.168","  53.000"," 3100","  19.795"," 332.042","  92.234","  17.550"," 295.440","  82.067"," 98","0","   1.233","  17.378","   4.827","  28.000","  500"
"14:23:19:609","2517901621904802","  16.269","  65.000"," 3100","  21.282"," 334.185","  92.829","  19.034"," 297.357","  82.599","101","0","   1.158","  17.495","   4.860","  28.000","  500"
"14:23:19:709","2517901891098711","  16.368","  83.000"," 3100","  24.090"," 336.587","  93.496","  21.584"," 299.509","  83.197","103","0","   1.270","  17.621","   4.895","  28.000","  850"
"14:23:19:810","2517902164080642","  16.469","  77.000"," 3100","  22.676"," 338.879","  94.133","  20.479"," 301.579","  83.772","102","0","   0.842","  17.706","   4.918","  28.000","  850"
"14:23:19:908","2517902427686193","  16.567","  76.000"," 3100","  22.653"," 341.091","  94.748","  20.457"," 303.577","  84.327","102","0","   0.795","  17.784","   4.940","  28.000","  850"
"14:23:20:009","2517902700319482","  16.668","  76.000"," 3100","  21.920"," 343.305","  95.362","  19.774"," 305.573","  84.881","102","0","   0.786","  17.863","   4.962","  28.000","  850"
"14:23:20:107","2517902965582434","  16.766","  76.000"," 3100","  22.337"," 345.499","  95.972","  20.156"," 307.554","  85.432","102","0","   0.800","  17.942","   4.984","  28.000","  850"
"14:23:20:208","2517903238917609","  16.868","  76.000"," 3100","  22.132"," 347.740","  96.594","  19.967"," 309.575","  85.993","102","0","   0.798","  18.023","   5.006","  28.000","  850"
"14:23:20:306","2517903503564274","  16.966","  77.000"," 3100","  22.194"," 349.915","  97.199","  20.022"," 311.538","  86.538","103","0","   0.811","  18.102","   5.028","  28.000","  850"
"14:23:20:409","2517903780261180","  17.068","  77.000"," 3100","  22.083"," 352.178","  97.827","  19.930"," 313.580","  87.106","103","0","   0.809","  18.185","   5.051","  28.000","  850"
"14:23:20:510","2517904052657649","  17.169","  77.000"," 3100","  22.224"," 354.421","  98.450","  20.047"," 315.603","  87.667","103","0","   0.799","  18.266","   5.074","  28.000","  850"
"14:23:20:607","2517904315036797","  17.266","  76.000"," 3100","  22.382"," 356.596","  99.054","  20.191"," 317.565","  88.212","103","0","   0.810","  18.344","   5.096","  28.000","  850"
"14:23:20:711","2517904596507342","  17.370","  84.000"," 3100","  23.557"," 359.052","  99.737","  21.063"," 319.761","  88.822","103","0","   1.267","  18.476","   5.132","  28.000","  850"
"14:23:20:809","2517904861738350","  17.469","  81.000"," 3000","  22.344"," 361.247"," 100.346","  20.091"," 321.734","  89.371","102","0","   1.026","  18.577","   5.160","  28.000","  750"
"14:23:20:906","2517905124159810","  17.566","  86.000"," 3100","  22.602"," 363.443"," 100.956","  20.240"," 323.702","  89.917","102","0","   1.287","  18.702","   5.195","  28.000","  500"
"14:23:21:006","2517905393352966","  17.666","  88.000"," 3100","  22.700"," 365.707"," 101.585","  20.392"," 325.735","  90.482","102","0","   1.261","  18.828","   5.230","  28.000","  500"
"14:23:21:107","2517905665285434","  17.766","  84.000"," 3100","  22.759"," 367.999"," 102.222","  20.411"," 327.791","  91.053","102","0","   1.290","  18.958","   5.266","  28.000","  500"
"14:23:21:207","2517905934823926","  17.866","  87.000"," 3100","  22.450"," 370.240"," 102.844","  20.168"," 329.804","  91.612","103","0","   1.242","  19.082","   5.301","  28.000","  500"
"14:23:21:306","2517906203798574","  17.966","  59.000"," 3100","  21.507"," 372.383"," 103.440","  19.219"," 331.719","  92.144","102","0","   1.174","  19.199","   5.333","  28.000","  500"
"14:23:21:409","2517906482045418","  18.069","  52.000"," 3100","  20.058"," 374.450"," 104.014","  17.796"," 333.553","  92.654","100","0","   1.202","  19.323","   5.367","  28.000","  500"
"14:23:21:510","2517906752870484","  18.169","  60.000"," 3100","  20.914"," 376.548"," 104.597","  18.650"," 335.423","  93.173","102","0","   1.310","  19.454","   5.404","  28.000","  500"
"14:23:21:608","2517907019359836","  18.268","  77.000"," 3100","  22.242"," 378.743"," 105.206","  20.060"," 337.403","  93.723","102","0","   0.839","  19.537","   5.427","  28.000","  500"
"14:23:21:710","2517907292394954","  18.369","  83.000"," 3100","  23.555"," 381.125"," 105.868","  21.086"," 339.536","  94.315","103","0","   1.231","  19.661","   5.461","  28.000","  850"
"14:23:21:807","2517907554571002","  18.466","  77.000"," 3100","  22.344"," 383.295"," 106.471","  20.162"," 341.493","  94.859","103","0","   0.835","  19.742","   5.484","  28.000","  850"
"14:23:21:909","2517907830098106","  18.568","  76.000"," 3100","  22.279"," 385.568"," 107.102","  20.107"," 343.545","  95.429","103","0","   0.784","  19.822","   5.506","  28.000","  850"
"14:23:22:006","2517908093648586","  18.666","  76.000"," 3100","  22.371"," 387.752"," 107.709","  20.192"," 345.516","  95.977","103","0","   0.793","  19.900","   5.528","  28.000","  850"
"14:23:22:110","2517908374766103","  18.770","  76.000"," 3100","  22.370"," 390.081"," 108.356","  20.193"," 347.619","  96.561","104","0","   0.787","  19.982","   5.551","  28.000","  850"
"14:23:22:209","2517908640516063","  18.868","  77.000"," 3100","  22.602"," 392.306"," 108.974","  20.410"," 349.628","  97.119","104","0","   0.802","  20.061","   5.572","  28.000","  850"
"14:23:22:307","2517908906572869","  18.967","  77.000"," 3100","  22.272"," 394.501"," 109.584","  20.107"," 351.609","  97.669","104","0","   0.792","  20.139","   5.594","  28.000","  850"
"14:23:22:406","2517909173752683","  19.066","  76.000"," 3100","  22.262"," 396.704"," 110.195","  20.085"," 353.597","  98.221","103","0","   0.793","  20.217","   5.616","  28.000","  850"
"14:23:22:511","2517909455704842","  19.170","  77.000"," 3100","  22.281"," 399.031"," 110.842","  20.113"," 355.697","  98.805","104","0","   0.793","  20.300","   5.639","  28.000","  850"
"14:23:22:608","2517909719145483","  19.268","  77.000"," 3100","  22.336"," 401.210"," 111.447","  20.141"," 357.663","  99.351","104","0","   0.853","  20.383","   5.662","  28.000","  850"
"14:23:22:708","2517909987146859","  19.367","  90.000"," 3100","  24.078"," 403.600"," 112.111","  21.325"," 359.779","  99.939","103","0","   1.581","  20.540","   5.706","  28.000","  800"
"14:23:22:809","2517910260505338","  19.468","  85.000"," 3100","  22.856"," 405.914"," 112.754","  20.507"," 361.856"," 100.515","103","0","   1.253","  20.667","   5.741","  28.000","  500"
"14:23:22:910","2517910534820718","  19.570","  87.000"," 3100","  22.533"," 408.204"," 113.390","  20.223"," 363.910"," 101.086","103","0","   1.235","  20.793","   5.776","  28.000","  500"
"14:23:23:009","2517910800950031","  19.668","  86.000"," 3100","  22.919"," 410.463"," 114.017","  20.578"," 365.939"," 101.650","103","0","   1.272","  20.918","   5.811","  28.000","  500"
"14:23:23:107","2517911065992231","  19.767","  75.000"," 3100","  22.229"," 412.645"," 114.624","  19.891"," 367.891"," 102.192","102","0","   1.358","  21.051","   5.848","  28.000","  500"
"14:23:23:210","2517911343032676","  19.869","  52.000"," 3100","  21.183"," 414.819"," 115.227","  18.780"," 369.818"," 102.727","102","0","   0.873","  21.141","   5.872","  28.000","  500"
"14:23:23:307","2517911606546445","  19.967","  52.000"," 3100","  19.821"," 416.753"," 115.765","  17.774"," 371.553"," 103.209","100","0","   1.194","  21.257","   5.905","  28.000","  500"
"14:23:23:409","2517911879778144","  20.068","  60.000"," 3100","  20.816"," 418.860"," 116.350","  18.571"," 373.432"," 103.731","102","0","   1.240","  21.383","   5.940","  28.000","  500"
"14:23:23:511","2517912156993351","  20.171","  77.000"," 3100","  22.347"," 421.154"," 116.987","  20.162"," 375.503"," 104.306","103","0","   0.846","  21.470","   5.964","  28.000","  500"
"14:23:23:607","2517912415262424","  20.266","  76.000"," 3100","  22.733"," 423.329"," 117.591","  20.534"," 377.467"," 104.852","104","0","   0.794","  21.546","   5.985","  28.000","  500"
"14:23:23:706","2517912683677101","  20.366","  84.000"," 3100","  23.837"," 425.699"," 118.250","  21.314"," 379.586"," 105.440","104","0","   1.259","  21.671","   6.020","  28.000","  850"
"14:23:23:808","2517912958888146","  20.468","  77.000"," 3100","  22.304"," 427.972"," 118.881","  20.113"," 381.636"," 106.010","104","0","   0.851","  21.758","   6.044","  28.000","  850"
"14:23:23:909","2517913231740717","  20.569","  77.000"," 3100","  22.253"," 430.221"," 119.506","  20.074"," 383.664"," 106.573","105","0","   0.801","  21.839","   6.066","  28.000","  850"
"14:23:24:007","2517913495475787","  20.666","  77.000"," 3100","  22.406"," 432.410"," 120.114","  20.205"," 385.638"," 107.122","105","0","   0.800","  21.917","   6.088","  28.000","  850"
"14:23:24:107","2517913764273681","  20.766","  76.000"," 3100","  21.897"," 434.590"," 120.719","  19.736"," 387.603"," 107.668","104","0","   0.790","  21.995","   6.110","  28.000","  850"
"14:23:24:209","2517914040049251","  20.868","  76.000"," 3100","  21.878"," 436.824"," 121.340","  19.697"," 389.615"," 108.226","104","0","   0.789","  22.076","   6.132","  28.000","  850"
"14:23:24:308","2517914309333988","  20.968","  77.000"," 3000","  22.625"," 439.081"," 121.967","  20.429"," 391.652"," 108.792","105","0","   0.800","  22.156","   6.154","  28.000","  850"
"14:23:24:406","2517914573300811","  21.066","  77.000"," 3000","  21.969"," 441.229"," 122.564","  19.780"," 393.586"," 109.330","104","0","   0.807","  22.235","   6.176","  28.000","  850"
"14:23:24:507","2517914844183714","  21.166","  78.000"," 3100","  22.259"," 443.462"," 123.184","  20.071"," 395.600"," 109.889","104","0","   0.839","  22.319","   6.200","  28.000","  850"
"14:23:24:610","2517915123992913","  21.270","  87.000"," 3100","  23.003"," 445.846"," 123.846","  20.605"," 397.736"," 110.482","104","0","   1.219","  22.445","   6.235","  28.000","  550"
"14:23:24:709","2517915389438739","  21.368","  90.000"," 3100","  24.018"," 448.207"," 124.502","  21.304"," 399.830"," 111.064","104","0","   1.650","  22.607","   6.280","  28.000","  750"
"14:23:24:808","2517915657117198","  21.467","  84.000"," 3100","  22.808"," 450.469"," 125.130","  20.469"," 401.859"," 111.628","105","0","   1.250","  22.731","   6.314","  28.000","  500"
"14:23:24:908","2517915928333455","  21.568","  84.000"," 3100","  22.415"," 452.720"," 125.756","  20.114"," 403.880"," 112.189","104","0","   1.164","  22.848","   6.347","  28.000","  500"
"14:23:25:007","2517916196595897","  21.667","  73.000"," 3100","  21.746"," 454.881"," 126.356","  19.439"," 405.811"," 112.725","103","0","   1.258","  22.973","   6.381","  28.000","  500"
"14:23:25:109","2517916471765713","  21.769","  53.000"," 3100","  21.223"," 457.044"," 126.957","  19.006"," 407.748"," 113.263","103","0","   0.867","  23.062","   6.406","  28.000","  500"
"14:23:25:211","2517916745787129","  21.870","  53.000"," 3100","  20.399"," 459.114"," 127.532","  18.125"," 409.588"," 113.774","101","0","   1.150","  23.178","   6.438","  28.000","  500"
"14:23:25:308","2517917008041021","  21.967","  59.000"," 3100","  20.870"," 461.142"," 128.095","  18.605"," 411.395"," 114.276","102","0","   1.252","  23.300","   6.472","  28.000","  500"
"14:23:25:406","2517917273683590","  22.066","  77.000"," 3100","  22.162"," 463.322"," 128.701","  19.986"," 413.362"," 114.823","105","0","   0.833","  23.382","   6.495","  28.000","  500"
"14:23:25:511","2517917556504750","  22.171","  77.000"," 3100","  21.905"," 465.617"," 129.338","  19.720"," 415.427"," 115.396","104","0","   0.793","  23.465","   6.518","  28.000","  500"
"14:23:25:607","2517917815258170","  22.266","  76.000"," 3100","  22.045"," 467.729"," 129.925","  19.867"," 417.331"," 115.925","104","0","   0.789","  23.541","   6.539","  28.000","  500"
"14:23:25:707","2517918085209123","  22.366","  85.000"," 3100","  23.444"," 470.073"," 130.576","  20.957"," 419.427"," 116.507","104","0","   1.262","  23.667","   6.574","  28.000","  850"
"14:23:25:811","2517918366482079","  22.471","  76.000"," 3100","  21.797"," 472.344"," 131.207","  19.619"," 421.471"," 117.075","105","0","   0.844","  23.755","   6.599","  28.000","  850"
"14:23:25:907","2517918626067090","  22.567","  76.000"," 3100","  21.530"," 474.414"," 131.782","  19.356"," 423.331"," 117.592","104","0","   0.798","  23.831","   6.620","  28.000","  850"
"14:23:26:010","2517918902538483","  22.669","  77.000"," 3100","  21.662"," 476.632"," 132.398","  19.490"," 425.327"," 118.146","104","0","   0.794","  23.913","   6.642","  28.000","  850"
"14:23:26:108","2517919167472743","  22.767","  77.000"," 3100","  22.010"," 478.792"," 132.998","  19.843"," 427.274"," 118.687","104","0","   0.797","  23.991","   6.664","  28.000","  850"
"14:23:26:211","2517919446545460","  22.871","  77.000"," 3100","  21.892"," 481.055"," 133.626","  19.705"," 429.311"," 119.253","104","0","   0.810","  24.075","   6.687","  28.000","  850"
"14:23:26:309","2517919711687155","  22.969","  76.000"," 3000","  21.866"," 483.202"," 134.223","  19.687"," 431.244"," 119.790","104","0","   0.787","  24.152","   6.709","  28.000","  850"
"14:23:26:409","2517919981124286","  23.069","  78.000"," 3100","  21.818"," 485.380"," 134.828","  19.628"," 433.203"," 120.334","104","0","   0.851","  24.237","   6.732","  28.000","  850"
"14:23:26:513","2517920262600258","  23.173","  88.000"," 3000","  22.683"," 487.744"," 135.485","  20.310"," 435.321"," 120.922","105","0","   1.264","  24.369","   6.769","  28.000","  550"
"14:23:26:607","2517920515805265","  23.267","  87.000"," 3100","  22.464"," 489.851"," 136.070","  20.100"," 437.206"," 121.446","104","0","   1.309","  24.492","   6.803","  28.000","  500"
"14:23:26:707","2517920784947139","  23.366","  91.000"," 3100","  24.033"," 492.247"," 136.735","  21.067"," 439.306"," 122.029","104","0","   1.635","  24.654","   6.848","  28.000","  650"
"14:23:26:811","2517921065397120","  23.470","  86.000"," 3100","  22.226"," 494.555"," 137.377","  20.124"," 441.396"," 122.610","105","0","   1.255","  24.785","   6.885","  28.000","  500"
"14:23:26:906","2517921323120550","  23.566","  71.000"," 3100","  21.934"," 496.649"," 137.958","  19.585"," 443.266"," 123.129","104","0","   1.322","  24.911","   6.920","  28.000","  500"
"14:23:27:008","2517921597247869","  23.667","  52.000"," 3100","  21.193"," 498.801"," 138.556","  18.979"," 445.193"," 123.665","104","0","   0.841","  24.996","   6.943","  28.000","  500"
"14:23:27:111","2517921876570027","  23.771","  52.000"," 3100","  20.336"," 500.905"," 139.140","  18.049"," 447.060"," 124.183","102","0","   1.212","  25.122","   6.978","  28.000","  500"
"14:23:27:210","2517922143239280","  23.869","  61.000"," 3100","  20.910"," 502.970"," 139.714","  18.657"," 448.903"," 124.695","103","0","   1.229","  25.243","   7.012","  28.000","  500"
"14:23:27:309","2517922411726422","  23.969","  77.000"," 3100","  22.006"," 505.159"," 140.322","  19.833"," 450.875"," 125.243","105","0","   0.853","  25.328","   7.036","  28.000","  500"
"14:23:27:407","2517922675331508","  24.066","  77.000"," 3100","  21.966"," 507.303"," 140.918","  19.786"," 452.807"," 125.780","105","0","   0.802","  25.406","   7.057","  28.000","  500"
"14:23:27:507","2517922945303869","  24.166","  78.000"," 3100","  21.850"," 509.488"," 141.524","  19.665"," 454.773"," 126.326","104","0","   0.904","  25.497","   7.082","  28.000","  500"
"14:23:27:614","2517923233471191","  24.273","  80.000"," 3000","  21.662"," 511.800"," 142.167","  19.468"," 456.851"," 126.903","104","0","   1.010","  25.604","   7.112","  28.000","  500"
"14:23:27:709","2517923489495814","  24.368","  84.000"," 3100","  23.290"," 514.009"," 142.780","  20.706"," 458.814"," 127.448","105","0","   1.386","  25.736","   7.149","  28.000","  850"
"14:23:27:811","2517923766496026","  24.471","  77.000"," 3000","  21.736"," 516.239"," 143.400","  19.551"," 460.820"," 128.006","105","0","   0.853","  25.823","   7.173","  28.000","  850"
"14:23:27:911","2517924036527256","  24.571","  77.000"," 3100","  21.632"," 518.402"," 144.001","  19.459"," 462.766"," 128.546","105","0","   0.816","  25.905","   7.196","  28.000","  850"
"14:23:28:009","2517924301812540","  24.669","  96.000"," 3100","  22.780"," 520.640"," 144.622","  20.243"," 464.755"," 129.099","104","0","   1.303","  26.033","   7.231","  28.000","  850"
