"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:20:47:206","2517490145373327"," 103.752","  99.000"," 2800","  17.796","1955.554"," 543.210","  15.566","1726.106"," 479.474","100","0","   1.156","  89.541","  24.873","  28.000","  850"
"14:20:47:304","2517490409062344"," 103.850"," 100.000"," 2800","  17.428","1957.256"," 543.682","  15.186","1727.589"," 479.886"," 99","0","   1.349","  89.673","  24.909","  28.000","  850"
"14:20:47:406","2517490686535653"," 103.953","  99.000"," 2800","  17.607","1959.066"," 544.185","  15.371","1729.169"," 480.325"," 99","0","   1.217","  89.798","  24.944","  28.000","  850"
"14:20:47:505","2517490952028651"," 104.051","  99.000"," 2800","  17.736","1960.810"," 544.669","  15.564","1730.699"," 480.750","100","0","   0.832","  89.880","  24.967","  28.000","  850"
"14:20:47:606","2517491224960275"," 104.152","  99.000"," 2800","  17.805","1962.610"," 545.169","  15.595","1732.276"," 481.188","100","0","   1.133","  89.995","  24.999","  28.000","  850"
"14:20:47:702","2517491485934418"," 104.249","  95.000"," 2800","  18.691","1964.416"," 545.671","  16.087","1733.831"," 481.620","100","0","   1.567","  90.146","  25.041","  28.000","  850"
"14:20:47:805","2517491763229713"," 104.352","  99.000"," 2800","  17.926","1966.258"," 546.183","  15.621","1735.435"," 482.065","100","0","   1.511","  90.301","  25.084","  28.000","  850"
"14:20:47:905","2517492031448148"," 104.451"," 100.000"," 2800","  17.619","1968.008"," 546.669","  15.371","1736.962"," 482.489","100","0","   1.299","  90.430","  25.120","  28.000","  850"
"14:20:48:006","2517492306523410"," 104.553","  99.000"," 2800","  17.616","1969.803"," 547.167","  15.452","1738.536"," 482.927"," 99","0","   0.852","  90.517","  25.144","  28.000","  850"
"14:20:48:102","2517492563949501"," 104.648","  99.000"," 2800","  17.860","1971.505"," 547.640","  15.632","1740.027"," 483.341","100","0","   1.158","  90.628","  25.174","  28.000","  850"
"14:20:48:206","2517492844757352"," 104.752"," 100.000"," 2800","  17.757","1973.352"," 548.153","  15.511","1741.640"," 483.789","100","0","   1.242","  90.757","  25.210","  28.000","  850"
"14:20:48:302","2517493105119597"," 104.849","  99.000"," 2800","  17.266","1975.017"," 548.616","  15.012","1743.088"," 484.191","100","0","   1.380","  90.890","  25.247","  28.000","  850"
"14:20:48:406","2517493385156790"," 104.952","  99.000"," 2800","  17.867","1976.870"," 549.131","  15.676","1744.714"," 484.643"," 99","0","   0.890","  90.982","  25.273","  28.000","  850"
"14:20:48:506","2517493656491961"," 105.053","  99.000"," 2900","  18.217","1978.701"," 549.639","  16.080","1746.330"," 485.092","100","0","   0.833","  91.066","  25.296","  28.000","  850"
"14:20:48:602","2517493915286841"," 105.149","  99.000"," 2900","  19.105","1980.532"," 550.148","  16.902","1747.950"," 485.542","101","0","   1.276","  91.188","  25.330","  28.000","  850"
"14:20:48:706","2517494196571212"," 105.253","  95.000"," 2900","  19.760","1982.591"," 550.720","  17.224","1749.744"," 486.040","102","0","   1.578","  91.353","  25.376","  28.000","  850"
"14:20:48:806","2517494464526379"," 105.352","  99.000"," 2900","  18.851","1984.462"," 551.239","  16.593","1751.391"," 486.498","102","0","   1.526","  91.504","  25.418","  28.000","  850"
"14:20:48:902","2517494723770512"," 105.448","  99.000"," 2900","  19.097","1986.296"," 551.749","  16.927","1753.016"," 486.949","102","0","   0.985","  91.599","  25.444","  28.000","  850"
"14:20:49:004","2517495000065994"," 105.550","  99.000"," 2900","  19.359","1988.277"," 552.299","  17.183","1754.775"," 487.437","102","0","   0.858","  91.687","  25.468","  28.000","  850"
"14:20:49:106","2517495276266220"," 105.653"," 100.000"," 2900","  19.525","1990.274"," 552.854","  17.299","1756.545"," 487.929","102","0","   1.265","  91.816","  25.504","  28.000","  850"
"14:20:49:206","2517495546552768"," 105.753","  99.000"," 2900","  19.167","1992.193"," 553.387","  16.936","1758.240"," 488.400","102","0","   1.299","  91.946","  25.541","  28.000","  850"
"14:20:49:303","2517495806000643"," 105.849","  99.000"," 2900","  18.686","1993.989"," 553.886","  16.448","1759.821"," 488.839","102","0","   1.385","  92.079","  25.578","  28.000","  850"
"14:20:49:406","2517496086524769"," 105.953"," 100.000"," 2900","  19.038","1995.967"," 554.435","  16.884","1761.575"," 489.326","102","0","   0.876","  92.170","  25.603","  28.000","  850"
"14:20:49:506","2517496356561966"," 106.053","  99.000"," 2900","  18.978","1997.865"," 554.962","  16.826","1763.258"," 489.794","102","0","   0.951","  92.265","  25.629","  28.000","  850"
"14:20:49:602","2517496615291902"," 106.149"," 100.000"," 2900","  19.160","1999.701"," 555.472","  16.940","1764.881"," 490.245","102","0","   1.299","  92.390","  25.664","  28.000","  850"
"14:20:49:703","2517496887957456"," 106.250","  95.000"," 2900","  20.026","2001.723"," 556.034","  17.420","1766.640"," 490.733","103","0","   1.647","  92.556","  25.710","  28.000","  850"
"14:20:49:804","2517497161106241"," 106.351"," 100.000"," 2900","  19.325","2003.678"," 556.577","  17.078","1768.368"," 491.213","102","0","   1.363","  92.694","  25.748","  28.000","  850"
"14:20:49:906","2517497436529254"," 106.453"," 100.000"," 2900","  19.208","2005.638"," 557.122","  17.020","1770.104"," 491.696","102","0","   0.960","  92.792","  25.776","  28.000","  850"
"14:20:50:006","2517497706504363"," 106.553","  99.000"," 2900","  19.070","2007.545"," 557.651","  16.896","1771.794"," 492.165","102","0","   1.051","  92.897","  25.805","  28.000","  850"
"14:20:50:102","2517497965315257"," 106.649","  99.000"," 2900","  19.155","2009.381"," 558.161","  16.945","1773.418"," 492.616","102","0","   1.257","  93.018","  25.838","  28.000","  850"
"14:20:50:207","2517498246571125"," 106.753","  99.000"," 2900","  18.891","2011.349"," 558.708","  16.642","1775.152"," 493.098","102","0","   1.457","  93.169","  25.880","  28.000","  850"
"14:20:50:304","2517498509592774"," 106.850","  99.000"," 2900","  19.261","2013.225"," 559.229","  17.096","1776.817"," 493.560","102","0","   0.859","  93.253","  25.904","  28.000","  850"
"14:20:50:406","2517498786057498"," 106.953","  99.000"," 2900","  19.089","2015.180"," 559.772","  16.938","1778.552"," 494.042","103","0","   0.830","  93.338","  25.927","  28.000","  850"
"14:20:50:503","2517499045770078"," 107.049","  99.000"," 2900","  19.099","2017.017"," 560.282","  16.903","1780.178"," 494.494","102","0","   1.250","  93.458","  25.961","  28.000","  850"
"14:20:50:602","2517499315259298"," 107.149","  99.000"," 2900","  19.056","2018.919"," 560.811","  16.848","1781.859"," 494.961","102","0","   1.230","  93.581","  25.995","  28.000","  850"
"14:20:50:707","2517499596545595"," 107.253","  95.000"," 2900","  19.646","2020.966"," 561.379","  17.068","1783.638"," 495.455","102","0","   1.635","  93.751","  26.042","  28.000","  850"
"14:20:50:806","2517499866034500"," 107.353","  99.000"," 2900","  19.485","2022.911"," 561.920","  17.285","1785.363"," 495.934","103","0","   1.066","  93.858","  26.072","  28.000","  850"
"14:20:50:902","2517500124183942"," 107.448","  99.000"," 2900","  19.324","2024.758"," 562.433","  17.143","1787.002"," 496.389","103","0","   0.935","  93.947","  26.096","  28.000","  850"
"14:20:51:003","2517500396317563"," 107.549","  97.000"," 2900","  19.247","2026.698"," 562.972","  17.058","1788.721"," 496.867","102","0","   1.138","  94.062","  26.128","  28.000","  850"
"14:20:51:104","2517500669858241"," 107.650"," 100.000"," 2900","  19.283","2028.652"," 563.514","  17.055","1790.449"," 497.347","102","0","   1.233","  94.187","  26.163","  28.000","  850"
"14:20:51:206","2517500944845687"," 107.752","  99.000"," 2900","  18.936","2030.581"," 564.050","  16.696","1792.150"," 497.819","102","0","   1.383","  94.328","  26.202","  28.000","  850"
"14:20:51:302","2517501204620139"," 107.849","  99.000"," 2900","  19.199","2032.428"," 564.563","  17.019","1793.787"," 498.274","103","0","   0.969","  94.421","  26.228","  28.000","  850"
"14:20:51:402","2517501473212605"," 107.948","  99.000"," 2900","  18.962","2034.314"," 565.087","  16.802","1795.459"," 498.739","102","0","   1.009","  94.521","  26.256","  28.000","  850"
"14:20:51:504","2517501748536327"," 108.050"," 100.000"," 2900","  19.136","2036.266"," 565.629","  16.941","1797.186"," 499.218","102","0","   1.177","  94.641","  26.289","  28.000","  850"
"14:20:51:606","2517502026418479"," 108.153","  99.000"," 2900","  19.170","2038.239"," 566.177","  16.931","1798.929"," 499.702","103","0","   1.324","  94.778","  26.327","  28.000","  850"
"14:20:51:702","2517502283388867"," 108.248","  96.000"," 2900","  19.723","2040.116"," 566.699","  17.054","1800.552"," 500.153","102","0","   1.747","  94.944","  26.373","  28.000","  850"
"14:20:51:807","2517502566519282"," 108.353","  99.000"," 2900","  19.291","2042.139"," 567.261","  17.103","1802.346"," 500.652","103","0","   1.065","  95.055","  26.404","  28.000","  850"
"14:20:51:905","2517502832353872"," 108.451","  99.000"," 2900","  19.252","2044.034"," 567.787","  17.051","1804.024"," 501.118","103","0","   1.110","  95.165","  26.435","  28.000","  850"
"14:20:52:006","2517503106190770"," 108.553","  99.000"," 2900","  19.033","2045.965"," 568.324","  16.824","1805.731"," 501.592","102","0","   1.285","  95.295","  26.471","  28.000","  850"
"14:20:52:103","2517503365909482"," 108.649","  99.000"," 2900","  19.043","2047.797"," 568.832","  16.815","1807.348"," 502.041","102","0","   1.327","  95.423","  26.506","  28.000","  850"
"14:20:52:207","2517503646569853"," 108.753","  99.000"," 2900","  19.197","2049.792"," 569.387","  16.995","1809.115"," 502.532","102","0","   1.109","  95.538","  26.538","  28.000","  850"
"14:20:52:305","2517503911475493"," 108.851"," 100.000"," 2900","  19.001","2051.656"," 569.905","  16.839","1810.767"," 502.991","102","0","   0.954","  95.632","  26.564","  28.000","  850"
"14:20:52:402","2517504173065437"," 108.948","  98.000"," 2900","  19.398","2053.536"," 570.427","  17.120","1812.426"," 503.452","103","0","   1.260","  95.754","  26.598","  28.000","  700"
"14:20:52:502","2517504444044061"," 109.048","  98.000"," 2900","  19.594","2055.502"," 570.973","  17.327","1814.165"," 503.935","103","0","   1.406","  95.895","  26.637","  28.000","  700"
"14:20:52:602","2517504715287903"," 109.149"," 100.000"," 2900","  19.224","2057.434"," 571.509","  17.009","1815.874"," 504.409","102","0","   1.196","  96.015","  26.671","  28.000","  700"
"14:20:52:707","2517504996512376"," 109.253","  95.000"," 2900","  19.851","2059.501"," 572.084","  17.446","1817.691"," 504.914","102","0","   1.364","  96.157","  26.710","  28.000","  650"
"14:20:52:806","2517505265862651"," 109.353","  99.000"," 2900","  19.250","2061.422"," 572.617","  17.071","1819.394"," 505.387","103","0","   1.053","  96.262","  26.739","  28.000","  650"
"14:20:52:902","2517505524316773"," 109.448"," 100.000"," 2900","  19.261","2063.266"," 573.129","  17.046","1821.026"," 505.841","103","0","   1.273","  96.384","  26.773","  28.000","  650"
"14:20:53:003","2517505796141559"," 109.549","  99.000"," 2900","  19.096","2065.188"," 573.663","  16.876","1822.725"," 506.312","103","0","   1.286","  96.513","  26.809","  28.000","  650"
"14:20:53:102","2517506064228891"," 109.648","  99.000"," 2900","  19.310","2067.105"," 574.196","  17.076","1824.420"," 506.783","102","0","   1.263","  96.639","  26.844","  28.000","  650"
"14:20:53:205","2517506343374229"," 109.752"," 100.000"," 2900","  19.146","2069.085"," 574.746","  16.999","1826.178"," 507.272","102","0","   0.848","  96.726","  26.868","  28.000","  650"
"14:20:53:307","2517506616526740"," 109.853","  99.000"," 2900","  19.068","2071.014"," 575.282","  16.898","1827.888"," 507.747","102","0","   1.050","  96.833","  26.898","  28.000","  650"
"14:20:53:406","2517506885157603"," 109.952","  99.000"," 2900","  19.315","2072.936"," 575.816","  17.097","1829.589"," 508.219","102","0","   1.224","  96.954","  26.932","  28.000","  650"
"14:20:53:504","2517507150754314"," 110.051"," 100.000"," 2900","  18.981","2074.803"," 576.334","  16.755","1831.237"," 508.677","102","0","   1.325","  97.085","  26.968","  28.000","  650"
"14:20:53:606","2517507425288979"," 110.153"," 100.000"," 2900","  19.185","2076.754"," 576.876","  16.960","1832.961"," 509.156","102","0","   1.252","  97.212","  27.003","  28.000","  650"
"14:20:53:702","2517507683804958"," 110.248","  95.000"," 2900","  20.161","2078.684"," 577.412","  17.680","1834.654"," 509.626","102","0","   1.196","  97.326","  27.035","  28.000","  850"
"14:20:53:805","2517507963522426"," 110.352","  99.000"," 2900","  19.434","2080.698"," 577.972","  17.216","1836.438"," 510.122","103","0","   1.218","  97.453","  27.070","  28.000","  850"
"14:20:53:904","2517508229640135"," 110.450","  99.000"," 2900","  19.391","2082.609"," 578.502","  17.174","1838.131"," 510.592","102","0","   1.211","  97.572","  27.103","  28.000","  850"
"14:20:54:007","2517508506552126"," 110.553","  99.000"," 2900","  18.845","2084.542"," 579.039","  16.620","1839.835"," 511.065","102","0","   1.378","  97.713","  27.143","  28.000","  850"
"14:20:54:107","2517508776552678"," 110.653","  99.000"," 2900","  19.153","2086.457"," 579.571","  16.939","1841.529"," 511.536","102","0","   1.210","  97.834","  27.176","  28.000","  850"
"14:20:54:203","2517509035979982"," 110.749","  99.000"," 2900","  19.081","2088.291"," 580.081","  16.938","1843.157"," 511.988","102","0","   0.830","  97.914","  27.198","  28.000","  850"
"14:20:54:307","2517509316538197"," 110.853"," 100.000"," 2900","  19.281","2090.294"," 580.637","  17.081","1844.932"," 512.481","102","0","   1.115","  98.030","  27.231","  28.000","  850"
"14:20:54:404","2517509578855599"," 110.950","  99.000"," 2900","  19.084","2092.148"," 581.152","  16.867","1846.570"," 512.936","102","0","   1.279","  98.154","  27.265","  28.000","  850"
"14:20:54:507","2517509856519249"," 111.053"," 100.000"," 2900","  18.949","2094.097"," 581.694","  16.704","1848.288"," 513.413","102","0","   1.406","  98.299","  27.305","  28.000","  850"
"14:20:54:602","2517510115270899"," 111.149","  99.000"," 2900","  19.159","2095.933"," 582.204","  16.962","1849.914"," 513.865","102","0","   1.092","  98.404","  27.334","  28.000","  850"
"14:20:54:707","2517510396540228"," 111.253","  95.000"," 2900","  20.231","2098.041"," 582.789","  17.728","1851.761"," 514.378","103","0","   1.277","  98.537","  27.371","  28.000","  850"
"14:20:54:804","2517510659606955"," 111.350"," 100.000"," 2900","  19.622","2099.953"," 583.320","  17.385","1853.455"," 514.849","102","0","   1.301","  98.663","  27.406","  28.000","  850"
"14:20:54:907","2517510936516573"," 111.453","  99.000"," 2900","  19.222","2101.924"," 583.868","  17.002","1855.198"," 515.333","103","0","   1.240","  98.791","  27.442","  28.000","  850"
"14:20:55:006","2517511205418333"," 111.553","  99.000"," 2900","  19.337","2103.850"," 584.403","  17.100","1856.902"," 515.806","103","0","   1.270","  98.917","  27.477","  28.000","  850"
"14:20:55:102","2517511465203324"," 111.649"," 100.000"," 2900","  19.079","2105.686"," 584.913","  16.942","1858.532"," 516.259","102","0","   0.821","  98.996","  27.499","  28.000","  850"
"14:20:55:207","2517511746531132"," 111.753","  99.000"," 2900","  19.177","2107.684"," 585.468","  17.003","1860.303"," 516.751","103","0","   0.996","  99.100","  27.528","  28.000","  850"
"14:20:55:307","2517512016544443"," 111.853"," 100.000"," 2900","  19.238","2109.608"," 586.002","  17.037","1862.007"," 517.224","102","0","   1.155","  99.215","  27.560","  28.000","  850"
"14:20:55:407","2517512286561738"," 111.953","  99.000"," 2900","  18.956","2111.504"," 586.529","  16.726","1863.680"," 517.689","103","0","   1.296","  99.345","  27.596","  28.000","  850"
"14:20:55:503","2517512545462203"," 112.049","  99.000"," 2900","  19.143","2113.339"," 587.039","  16.918","1865.302"," 518.140","103","0","   1.267","  99.467","  27.630","  28.000","  850"
"14:20:55:604","2517512820251307"," 112.151","  99.000"," 2900","  19.164","2115.290"," 587.581","  17.016","1867.034"," 518.621","103","0","   0.838","  99.552","  27.653","  28.000","  850"
"14:20:55:702","2517513083772072"," 112.248","  95.000"," 2900","  20.092","2117.251"," 588.125","  17.536","1868.746"," 519.096","103","0","   1.405","  99.689","  27.691","  28.000","  850"
"14:20:55:807","2517513366574449"," 112.353","  99.000"," 2900","  19.286","2119.271"," 588.686","  17.034","1870.530"," 519.592","103","0","   1.475","  99.844","  27.734","  28.000","  850"
"14:20:55:907","2517513636578913"," 112.453"," 100.000"," 2900","  18.829","2121.154"," 589.209","  16.585","1872.189"," 520.052","103","0","   1.387","  99.982","  27.773","  28.000","  850"
"14:20:56:004","2517513899927811"," 112.551","  99.000"," 2900","  19.200","2123.027"," 589.730","  16.979","1873.845"," 520.512","102","0","   1.193"," 100.099","  27.805","  28.000","  850"
"14:20:56:107","2517514176513864"," 112.653","  98.000"," 2900","  18.977","2124.971"," 590.270","  16.830","1875.569"," 520.991","103","0","   0.911"," 100.192","  27.831","  28.000","  850"
"14:20:56:207","2517514446559854"," 112.753","  99.000"," 2900","  19.068","2126.878"," 590.799","  16.873","1877.257"," 521.460","103","0","   1.172"," 100.309","  27.864","  28.000","  850"
"14:20:56:302","2517514705024710"," 112.849"," 100.000"," 2900","  19.218","2128.718"," 591.310","  16.997","1878.884"," 521.912","103","0","   1.241"," 100.428","  27.897","  28.000","  850"
"14:20:56:405","2517514981517448"," 112.951","  99.000"," 2900","  18.781","2130.641"," 591.845","  16.577","1880.581"," 522.384","102","0","   1.221"," 100.553","  27.931","  28.000","  850"
"14:20:56:507","2517515256516012"," 113.053"," 100.000"," 2900","  19.104","2132.587"," 592.385","  16.907","1882.303"," 522.862","102","0","   1.088"," 100.664","  27.962","  28.000","  850"
"14:20:56:607","2517515526288030"," 113.153"," 100.000"," 2900","  19.142","2134.500"," 592.917","  16.972","1883.999"," 523.333","102","0","   1.013"," 100.765","  27.990","  28.000","  850"
"14:20:56:707","2517515796551553"," 113.253","  96.000"," 2900","  20.193","2136.521"," 593.478","  17.648","1885.766"," 523.824","103","0","   1.519"," 100.917","  28.033","  28.000","  850"
"14:20:56:805","2517516061583049"," 113.351","  99.000"," 2900","  19.131","2138.399"," 594.000","  16.886","1887.423"," 524.284","102","0","   1.378"," 101.052","  28.070","  28.000","  850"
"14:20:56:907","2517516336516135"," 113.453"," 100.000"," 2900","  18.959","2140.329"," 594.536","  16.738","1889.128"," 524.758","102","0","   1.238"," 101.178","  28.105","  28.000","  850"
"14:20:57:007","2517516606512829"," 113.553","  99.000"," 2900","  19.240","2142.254"," 595.070","  17.031","1890.831"," 525.231","102","0","   1.131"," 101.292","  28.137","  28.000","  850"
"14:20:57:107","2517516876172035"," 113.653","  70.000"," 2900","  18.653","2144.117"," 595.588","  16.416","1892.470"," 525.686","102","0","   0.997"," 101.391","  28.164","  28.000","  850"
"14:20:57:205","2517517142438493"," 113.752","  92.000"," 2900","  19.259","2146.016"," 596.116","  16.958","1894.143"," 526.151","103","0","   1.095"," 101.499","  28.194","  28.000","  700"
"14:20:57:307","2517517416556788"," 113.853","  97.000"," 2900","  18.844","2147.929"," 596.647","  16.605","1895.829"," 526.619","102","0","   1.407"," 101.642","  28.234","  28.000","  700"
"14:20:57:407","2517517686544143"," 113.953","  99.000"," 2900","  18.800","2149.809"," 597.169","  16.557","1897.484"," 527.079","103","0","   1.371"," 101.779","  28.272","  28.000","  700"
"14:20:57:507","2517517956562830"," 114.053","  99.000"," 2900","  18.497","2151.659"," 597.683","  16.233","1899.108"," 527.530","102","0","   1.517"," 101.931","  28.314","  28.000","  700"
"14:20:57:603","2517518215326780"," 114.149","  99.000"," 2900","  18.294","2153.412"," 598.170","  16.040","1900.645"," 527.957","102","0","   1.503"," 102.075","  28.354","  28.000","  700"
"14:20:57:702","2517518483057829"," 114.248","  96.000"," 2900","  19.540","2155.350"," 598.708","  16.732","1902.304"," 528.418","102","0","   2.011"," 102.274","  28.409","  28.000","  850"
"14:20:57:804","2517518758129110"," 114.350","  99.000"," 2900","  18.504","2157.235"," 599.232","  16.197","1903.955"," 528.876","101","0","   1.725"," 102.450","  28.458","  28.000","  850"
"14:20:57:907","2517519036609819"," 114.453","  99.000"," 2900","  18.536","2159.147"," 599.763","  16.280","1905.634"," 529.343","102","0","   1.477"," 102.602","  28.501","  28.000","  850"
"14:20:58:002","2517519294593745"," 114.549","  99.000"," 2900","  18.740","2160.938"," 600.260","  16.456","1907.206"," 529.779","102","0","   1.457"," 102.742","  28.539","  28.000","  850"
"14:20:58:104","2517519568254606"," 114.650","  99.000"," 2900","  18.975","2162.861"," 600.795","  16.318","1908.860"," 530.239","101","0","   1.519"," 102.895","  28.582","  28.000","  850"
"14:20:58:205","2517519842101584"," 114.752","  99.000"," 2900","  18.766","2164.764"," 601.323","  16.140","1910.497"," 530.694","101","0","   1.544"," 103.052","  28.626","  28.000","  850"
"14:20:58:303","2517520107612234"," 114.850","  98.000"," 2900","  18.301","2166.564"," 601.823","  16.043","1912.075"," 531.132","101","0","   1.530"," 103.203","  28.667","  28.000","  850"
"14:20:58:405","2517520382833128"," 114.952","  98.000"," 2900","  18.842","2168.485"," 602.357","  16.641","1913.771"," 531.603","102","0","   1.115"," 103.316","  28.699","  28.000","  850"
"14:20:58:507","2517520656485442"," 115.053","  99.000"," 2900","  19.246","2170.435"," 602.899","  17.078","1915.502"," 532.084","102","0","   0.826"," 103.400","  28.722","  28.000","  850"
"14:20:58:603","2517520915260348"," 115.149","  99.000"," 2900","  19.027","2172.259"," 603.405","  16.874","1917.119"," 532.533","102","0","   0.829"," 103.479","  28.744","  28.000","  850"
"14:20:58:707","2517521196502770"," 115.253","  96.000"," 2900","  20.112","2174.354"," 603.987","  17.604","1918.953"," 533.043","103","0","   1.225"," 103.607","  28.780","  28.000","  850"
"14:20:58:805","2517521462677362"," 115.352","  99.000"," 2900","  19.272","2176.254"," 604.515","  17.095","1920.638"," 533.511","102","0","   0.955"," 103.701","  28.806","  28.000","  850"
"14:20:58:907","2517521736511371"," 115.453"," 100.000"," 2900","  19.005","2178.182"," 605.050","  16.864","1922.349"," 533.986","102","0","   0.844"," 103.787","  28.830","  28.000","  850"
"14:20:59:003","2517521996861904"," 115.550","  99.000"," 2900","  19.016","2180.015"," 605.560","  16.865","1923.975"," 534.438","103","0","   0.860"," 103.870","  28.853","  28.000","  850"
"14:20:59:107","2517522276545958"," 115.653","  99.000"," 2900","  18.872","2181.970"," 606.103","  16.712","1925.706"," 534.918","103","0","   1.060"," 103.980","  28.883","  28.000","  850"
"14:20:59:205","2517522542121612"," 115.752"," 100.000"," 2900","  19.485","2183.887"," 606.635","  17.174","1927.396"," 535.388","102","0","   1.904"," 104.167","  28.935","  28.000","  850"
"14:20:59:303","2517522807111159"," 115.850","  98.000"," 2900","  18.941","2185.746"," 607.152","  16.737","1929.038"," 535.844","102","0","   1.196"," 104.284","  28.968","  28.000","  850"
"14:20:59:407","2517523086530166"," 115.953","  99.000"," 2900","  18.459","2187.656"," 607.682","  16.228","1930.718"," 536.310","102","0","   1.410"," 104.430","  29.008","  28.000","  850"
"14:20:59:506","2517523354077489"," 116.052","  99.000"," 2900","  18.313","2189.471"," 608.186","  16.062","1932.309"," 536.753","101","0","   1.544"," 104.583","  29.051","  28.000","  850"
"14:20:59:606","2517523623238263"," 116.152","  99.000"," 2900","  18.343","2191.300"," 608.694","  16.062","1933.911"," 537.197","101","0","   1.576"," 104.740","  29.094","  28.000","  850"
"14:20:59:703","2517523885077012"," 116.249","  95.000"," 2900","  19.849","2193.225"," 609.229","  17.197","1935.578"," 537.661","103","0","   1.750"," 104.910","  29.142","  28.000","  850"
"14:20:59:802","2517524153141931"," 116.348"," 100.000"," 2900","  18.831","2195.094"," 609.748","  16.572","1937.224"," 538.118","103","0","   1.505"," 105.059","  29.183","  28.000","  850"
"14:20:59:904","2517524428048392"," 116.450","  99.000"," 2900","  18.812","2197.010"," 610.280","  16.549","1938.909"," 538.586","102","0","   1.453"," 105.207","  29.224","  28.000","  850"
"14:21:00:005","2517524702444208"," 116.552","  99.000"," 2900","  18.739","2198.914"," 610.809","  16.463","1940.582"," 539.051","102","0","   1.542"," 105.364","  29.268","  28.000","  850"
"14:21:00:106","2517524973123105"," 116.652","  96.000"," 2900","  18.862","2200.805"," 611.335","  16.513","1942.238"," 539.510","102","0","   1.662"," 105.531","  29.314","  28.000","  700"
"14:21:00:207","2517525246552762"," 116.753","  99.000"," 2900","  18.341","2202.663"," 611.851","  16.077","1943.866"," 539.963","102","0","   1.572"," 105.690","  29.358","  28.000","  700"
"14:21:00:303","2517525506204631"," 116.849","  99.000"," 2900","  18.501","2204.442"," 612.345","  16.235","1945.427"," 540.396","102","0","   1.533"," 105.837","  29.399","  28.000","  700"
"14:21:00:406","2517525783180324"," 116.952","  99.000"," 2900","  18.904","2206.381"," 612.884","  16.671","1947.137"," 540.871","102","0","   1.334"," 105.974","  29.437","  28.000","  700"
"14:21:00:507","2517526056497379"," 117.053","  99.000"," 2900","  19.219","2208.327"," 613.424","  17.070","1948.865"," 541.351","103","0","   0.828"," 106.058","  29.461","  28.000","  700"
"14:21:00:603","2517526315292814"," 117.149","  99.000"," 2900","  18.951","2210.143"," 613.929","  16.812","1950.477"," 541.799","102","0","   0.829"," 106.137","  29.483","  28.000","  700"
"14:21:00:705","2517526592208147"," 117.252","  96.000"," 2900","  20.205","2212.216"," 614.504","  17.712","1952.293"," 542.304","102","0","   1.205"," 106.261","  29.517","  28.000","  850"
"14:21:00:806","2517526864920597"," 117.353"," 100.000"," 2900","  19.208","2214.156"," 615.043","  17.036","1954.014"," 542.782","102","0","   0.962"," 106.358","  29.544","  28.000","  850"
"14:21:00:906","2517527135199705"," 117.453","  99.000"," 2900","  19.072","2216.065"," 615.574","  16.928","1955.709"," 543.252","103","0","   0.846"," 106.443","  29.567","  28.000","  850"
"14:21:01:007","2517527406558876"," 117.553","  99.000"," 2900","  18.884","2217.963"," 616.101","  16.756","1957.393"," 543.720","102","0","   0.842"," 106.528","  29.591","  28.000","  850"
"14:21:01:106","2517527675210847"," 117.653","  99.000"," 2900","  19.150","2219.868"," 616.630","  16.962","1959.081"," 544.189","102","0","   1.126"," 106.640","  29.622","  28.000","  850"
"14:21:01:207","2517527946580716"," 117.753","  99.000"," 2800","  18.907","2221.769"," 617.158","  16.633","1960.752"," 544.653","102","0","   1.675"," 106.808","  29.669","  28.000","  850"
"14:21:01:307","2517528216557382"," 117.853","  99.000"," 2800","  17.934","2223.562"," 617.656","  15.670","1962.319"," 545.089","101","0","   1.343"," 106.942","  29.706","  28.000","  850"
"14:21:01:406","2517528483968148"," 117.952","  99.000"," 2800","  17.729","2225.318"," 618.144","  15.448","1963.849"," 545.514","101","0","   1.406"," 107.081","  29.745","  28.000","  850"
"14:21:01:507","2517528756134841"," 118.053"," 100.000"," 2800","  17.522","2227.084"," 618.635","  15.243","1965.386"," 545.941","101","0","   1.455"," 107.228","  29.786","  28.000","  850"
"14:21:01:603","2517529015303494"," 118.149"," 100.000"," 2800","  17.573","2228.771"," 619.103","  15.303","1966.855"," 546.349","101","0","   1.403"," 107.363","  29.823","  28.000","  850"
"14:21:01:706","2517529293118527"," 118.252","  95.000"," 2800","  18.491","2230.674"," 619.632","  15.819","1968.483"," 546.801","101","0","   1.797"," 107.548","  29.874","  28.000","  850"
"14:21:01:806","2517529564851555"," 118.353","  99.000"," 2800","  17.569","2232.442"," 620.123","  15.269","1970.019"," 547.228","100","0","   1.532"," 107.702","  29.917","  28.000","  850"
"14:21:01:904","2517529827620040"," 118.450","  99.000"," 2800","  17.412","2234.137"," 620.594","  15.131","1971.492"," 547.637","100","0","   1.484"," 107.846","  29.957","  28.000","  850"
