"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:30:40:134","2519090974326426"," 199.321","  99.000"," 2900","  19.169","3893.173","1081.437","  17.063","3459.028"," 960.841","103","0","   0.666"," 149.507","  41.530","  28.000","  850"
"14:30:40:234","2519091243003516"," 199.420"," 100.000"," 2900","  19.226","3895.086","1081.968","  17.107","3460.730"," 961.314","102","0","   0.672"," 149.574","  41.548","  28.000","  850"
"14:30:40:331","2519091506535780"," 199.518","  99.000"," 2900","  19.118","3896.953","1082.487","  17.014","3462.391"," 961.775","103","0","   0.672"," 149.639","  41.567","  28.000","  850"
"14:30:40:435","2519091786490872"," 199.622","  99.000"," 2900","  19.375","3898.961","1083.045","  17.208","3464.175"," 962.271","102","0","   0.686"," 149.711","  41.586","  28.000","  850"
"14:30:40:530","2519092043764908"," 199.717","  99.000"," 2900","  19.345","3900.805","1083.557","  17.226","3465.817"," 962.727","103","0","   0.670"," 149.774","  41.604","  28.000","  850"
"14:30:40:631","2519092315248294"," 199.817","  99.000"," 2900","  19.407","3902.756","1084.099","  17.277","3467.554"," 963.209","103","0","   0.686"," 149.843","  41.623","  28.000","  850"
"14:30:40:730","2519092583944626"," 199.917","  95.000"," 2800","  19.621","3904.709","1084.641","  17.145","3469.260"," 963.683","101","0","   1.089"," 149.952","  41.653","  28.000","  850"
"14:30:40:830","2519092853815554"," 200.017","  99.000"," 2800","  17.985","3906.507","1085.141","  15.819","3470.841"," 964.123","100","0","   0.797"," 150.031","  41.675","  28.000","  850"
"14:30:40:933","2519093131506519"," 200.120","  99.000"," 2800","  18.022","3908.360","1085.656","  15.853","3472.472"," 964.576","100","0","   0.706"," 150.104","  41.696","  28.000","  850"
"14:30:41:031","2519093395360221"," 200.218","  99.000"," 2800","  18.009","3910.120","1086.144","  15.846","3474.020"," 965.006","100","0","   0.711"," 150.174","  41.715","  28.000","  850"
"14:30:41:132","2519093668604559"," 200.319","  99.000"," 2800","  17.676","3911.909","1086.641","  15.541","3475.593"," 965.443","100","0","   0.685"," 150.243","  41.734","  28.000","  850"
"14:30:41:234","2519093944482594"," 200.421"," 100.000"," 2800","  17.630","3913.711","1087.142","  15.504","3477.177"," 965.883","100","0","   0.681"," 150.313","  41.753","  28.000","  850"
"14:30:41:332","2519094209408208"," 200.519","  99.000"," 2800","  17.588","3915.436","1087.621","  15.458","3478.694"," 966.304","100","0","   0.677"," 150.379","  41.772","  28.000","  850"
"14:30:41:435","2519094486483057"," 200.622"," 100.000"," 2800","  17.732","3917.256","1088.127","  15.591","3480.294"," 966.748"," 99","0","   0.679"," 150.449","  41.791","  28.000","  850"
"14:30:41:533","2519094750032232"," 200.719","  99.000"," 2800","  17.783","3918.992","1088.609","  15.636","3481.820"," 967.172","100","0","   0.674"," 150.515","  41.810","  28.000","  850"
"14:30:41:631","2519095015226220"," 200.817","  99.000"," 2800","  17.846","3920.745","1089.096","  15.701","3483.363"," 967.601","100","0","   0.696"," 150.583","  41.829","  28.000","  850"
"14:30:41:731","2519095285459662"," 200.918","  96.000"," 2800","  18.994","3922.646","1089.624","  16.492","3485.013"," 968.059","100","0","   1.106"," 150.694","  41.859","  28.000","  850"
"14:30:41:831","2519095555222998"," 201.017","  99.000"," 2800","  18.071","3924.451","1090.125","  15.897","3486.602"," 968.500","100","0","   0.816"," 150.775","  41.882","  28.000","  850"
"14:30:41:933","2519095830877308"," 201.120"," 100.000"," 2800","  17.780","3926.267","1090.630","  15.640","3488.198"," 968.944","100","0","   0.702"," 150.847","  41.902","  28.000","  850"
"14:30:42:032","2519096096788299"," 201.218","  99.000"," 2800","  17.705","3928.010","1091.114","  15.568","3489.732"," 969.370","100","0","   0.723"," 150.918","  41.922","  28.000","  850"
"14:30:42:135","2519096376490287"," 201.322","  99.000"," 2800","  17.925","3929.867","1091.630","  15.771","3491.366"," 969.824","100","0","   0.680"," 150.988","  41.941","  28.000","  850"
"14:30:42:235","2519096646486870"," 201.422"," 100.000"," 2800","  17.877","3931.655","1092.126","  15.732","3492.939"," 970.261","100","0","   0.681"," 151.056","  41.960","  28.000","  850"
"14:30:42:332","2519096908750419"," 201.519","  99.000"," 2800","  17.852","3933.389","1092.608","  15.706","3494.464"," 970.685","100","0","   0.686"," 151.123","  41.979","  28.000","  850"
"14:30:42:431","2519097174090708"," 201.617","  99.000"," 2800","  17.817","3935.140","1093.095","  15.675","3496.005"," 971.112","100","0","   0.681"," 151.190","  41.997","  28.000","  850"
"14:30:42:535","2519097456478539"," 201.722","  99.000"," 2800","  17.926","3937.015","1093.615","  15.774","3497.655"," 971.571","100","0","   0.678"," 151.261","  42.017","  28.000","  850"
"14:30:42:631","2519097715239852"," 201.818","  99.000"," 2800","  17.888","3938.730","1094.092","  15.740","3499.163"," 971.990","100","0","   0.677"," 151.326","  42.035","  28.000","  850"
"14:30:42:733","2519097990397659"," 201.919","  96.000"," 2900","  19.036","3940.670","1094.630","  16.563","3500.851"," 972.459","100","0","   1.085"," 151.436","  42.066","  28.000","  850"
"14:30:42:831","2519098254811152"," 202.017"," 100.000"," 2900","  19.293","3942.559","1095.155","  17.160","3502.532"," 972.925","101","0","   0.801"," 151.515","  42.087","  28.000","  850"
"14:30:42:932","2519098529085726"," 202.119","  99.000"," 2900","  19.153","3944.505","1095.696","  17.042","3504.263"," 973.406","102","0","   0.688"," 151.585","  42.107","  28.000","  850"
"14:30:43:031","2519098796367756"," 202.218","  99.000"," 2900","  19.311","3946.417","1096.227","  17.188","3505.964"," 973.879","102","0","   0.713"," 151.655","  42.126","  28.000","  850"
"14:30:43:131","2519099064772638"," 202.317","  98.000"," 2900","  19.757","3948.381","1096.772","  17.604","3507.714"," 974.365","102","0","   0.698"," 151.725","  42.146","  28.000","  850"
"14:30:43:235","2519099346486981"," 202.422","  99.000"," 2900","  19.403","3950.405","1097.335","  17.285","3509.518"," 974.866","102","0","   0.683"," 151.796","  42.166","  28.000","  850"
"14:30:43:335","2519099615782098"," 202.521","  99.000"," 2900","  19.417","3952.342","1097.873","  17.304","3511.244"," 975.346","102","0","   0.687"," 151.864","  42.185","  28.000","  850"
"14:30:43:431","2519099874103197"," 202.617","  99.000"," 2900","  19.133","3954.172","1098.381","  17.029","3512.873"," 975.798","102","0","   0.693"," 151.931","  42.203","  28.000","  850"
"14:30:43:531","2519100145511364"," 202.718","  99.000"," 2900","  19.589","3956.142","1098.928","  17.448","3514.627"," 976.285","103","0","   0.694"," 152.000","  42.222","  28.000","  850"
"14:30:43:631","2519100415227807"," 202.818","  99.000"," 2900","  19.184","3958.058","1099.461","  17.066","3516.332"," 976.759","103","0","   0.687"," 152.069","  42.241","  28.000","  850"
"14:30:43:732","2519100686684826"," 202.918","  96.000"," 2900","  20.226","3960.092","1100.025","  17.790","3518.121"," 977.256","103","0","   1.084"," 152.178","  42.272","  28.000","  850"
"14:30:43:831","2519100956019540"," 203.018","  99.000"," 2900","  19.621","3962.049","1100.569","  17.464","3519.863"," 977.740","102","0","   0.805"," 152.258","  42.294","  28.000","  850"
"14:30:43:931","2519101225935495"," 203.118","  99.000"," 2900","  19.347","3963.983","1101.106","  17.208","3521.583"," 978.218","103","0","   0.779"," 152.336","  42.316","  28.000","  850"
"14:30:44:032","2519101499196426"," 203.219"," 100.000"," 2900","  19.311","3965.938","1101.649","  17.194","3523.323"," 978.701","103","0","   0.700"," 152.407","  42.335","  28.000","  850"
"14:30:44:135","2519101775756340"," 203.321","  99.000"," 2900","  19.488","3967.934","1102.204","  17.358","3525.101"," 979.195","103","0","   0.701"," 152.479","  42.355","  28.000","  850"
"14:30:44:232","2519102036862558"," 203.418"," 100.000"," 2900","  19.196","3969.790","1102.719","  17.083","3526.753"," 979.654","103","0","   0.684"," 152.545","  42.374","  28.000","  850"
"14:30:44:333","2519102311825638"," 203.520","  99.000"," 2900","  19.350","3971.761","1103.267","  17.221","3528.507"," 980.141","103","0","   0.681"," 152.614","  42.393","  28.000","  850"
"14:30:44:431","2519102575940061"," 203.618"," 100.000"," 2900","  19.183","3973.637","1103.788","  17.063","3530.176"," 980.605","102","0","   0.680"," 152.681","  42.411","  28.000","  850"
"14:30:44:531","2519102845959663"," 203.718","  99.000"," 2900","  19.346","3975.572","1104.326","  17.222","3531.899"," 981.083","102","0","   0.673"," 152.748","  42.430","  28.000","  850"
"14:30:44:631","2519103115256862"," 203.818"," 100.000"," 2900","  19.265","3977.494","1104.859","  17.139","3533.608"," 981.558","102","0","   0.681"," 152.816","  42.449","  28.000","  850"
"14:30:44:732","2519103388156224"," 203.919","  95.000"," 2900","  20.489","3979.565","1105.435","  18.025","3535.430"," 982.064","102","0","   1.092"," 152.927","  42.480","  28.000","  850"
"14:30:44:833","2519103661307376"," 204.020"," 100.000"," 2900","  19.334","3981.521","1105.978","  17.206","3537.171"," 982.548","103","0","   0.800"," 153.008","  42.502","  28.000","  850"
"14:30:44:935","2519103936109881"," 204.122","  99.000"," 2900","  19.336","3983.489","1106.525","  17.209","3538.923"," 983.034","103","0","   0.702"," 153.079","  42.522","  28.000","  850"
"14:30:45:031","2519104194506526"," 204.217","  99.000"," 2900","  19.392","3985.344","1107.040","  17.259","3540.574"," 983.493","103","0","   0.707"," 153.147","  42.541","  28.000","  850"
"14:30:45:131","2519104465456992"," 204.318","  99.000"," 2900","  19.218","3987.273","1107.576","  17.107","3542.291"," 983.970","103","0","   0.680"," 153.215","  42.560","  28.000","  850"
"14:30:45:231","2519104735112952"," 204.418","  99.000"," 2900","  19.191","3989.190","1108.108","  17.075","3543.997"," 984.443","103","0","   0.677"," 153.282","  42.578","  28.000","  850"
"14:30:45:335","2519105016500373"," 204.522"," 100.000"," 2900","  19.172","3991.188","1108.663","  17.061","3545.775"," 984.937","103","0","   0.678"," 153.353","  42.598","  28.000","  850"
"14:30:45:431","2519105275737354"," 204.618","  99.000"," 2900","  19.248","3993.036","1109.177","  17.123","3547.419"," 985.394","103","0","   0.697"," 153.420","  42.617","  28.000","  850"
"14:30:45:532","2519105546955693"," 204.718"," 100.000"," 2900","  19.174","3994.962","1109.712","  17.061","3549.133"," 985.870","102","0","   0.695"," 153.490","  42.636","  28.000","  850"
"14:30:45:631","2519105815231047"," 204.818","  87.000"," 2900","  18.451","3996.796","1110.221","  16.280","3550.750"," 986.319","102","0","   0.717"," 153.561","  42.656","  28.000","  850"
"14:30:45:734","2519106094190115"," 204.921","  96.000"," 2900","  20.080","3998.870","1110.797","  17.700","3552.579"," 986.827","102","0","   1.075"," 153.672","  42.687","  28.000","  750"
"14:30:45:834","2519106362946852"," 205.020","  99.000"," 2900","  19.414","4000.803","1111.334","  17.268","3554.298"," 987.305","103","0","   0.792"," 153.751","  42.709","  28.000","  750"
"14:30:45:933","2519106631426581"," 205.120","  99.000"," 2900","  19.240","4002.716","1111.866","  17.124","3556.001"," 987.778","102","0","   0.695"," 153.820","  42.728","  28.000","  750"
"14:30:46:033","2519106899666871"," 205.219","  99.000"," 2900","  19.213","4004.625","1112.396","  17.099","3557.699"," 988.250","103","0","   0.693"," 153.889","  42.747","  28.000","  750"
"14:30:46:131","2519107165390131"," 205.318"," 100.000"," 2900","  19.389","4006.533","1112.926","  17.261","3559.398"," 988.722","102","0","   0.673"," 153.955","  42.765","  28.000","  750"
"14:30:46:235","2519107446005025"," 205.422","  99.000"," 2900","  19.148","4008.523","1113.479","  17.037","3561.169"," 989.214","103","0","   0.684"," 154.026","  42.785","  28.000","  750"
"14:30:46:334","2519107714335741"," 205.521","  99.000"," 2900","  19.182","4010.430","1114.008","  17.074","3562.866"," 989.685","103","0","   0.662"," 154.092","  42.803","  28.000","  750"
"14:30:46:432","2519107977901233"," 205.619","  98.000"," 2900","  19.348","4012.318","1114.533","  17.218","3564.547"," 990.152","103","0","   0.682"," 154.159","  42.822","  28.000","  750"
"14:30:46:535","2519108256468723"," 205.722"," 100.000"," 2900","  19.271","4014.307","1115.085","  17.151","3566.316"," 990.643","103","0","   0.667"," 154.228","  42.841","  28.000","  750"
"14:30:46:631","2519108515230144"," 205.818"," 100.000"," 2900","  19.331","4016.159","1115.600","  17.215","3567.966"," 991.102","103","0","   0.680"," 154.293","  42.859","  28.000","  750"
"14:30:46:733","2519108790522975"," 205.920","  96.000"," 2900","  20.455","4018.245","1116.179","  18.000","3569.802"," 991.612","103","0","   1.109"," 154.406","  42.891","  28.000","  850"
"14:30:46:833","2519109059612169"," 206.019","  99.000"," 2900","  19.248","4020.163","1116.712","  17.140","3571.510"," 992.086","103","0","   0.777"," 154.483","  42.912","  28.000","  850"
"14:30:46:935","2519109336522180"," 206.122","  99.000"," 2900","  19.424","4022.156","1117.265","  17.304","3573.285"," 992.579","103","0","   0.689"," 154.554","  42.932","  28.000","  850"
"14:30:47:034","2519109604272213"," 206.221","  99.000"," 2900","  19.294","4024.069","1117.797","  17.175","3574.988"," 993.052","103","0","   0.692"," 154.623","  42.951","  28.000","  850"
"14:30:47:132","2519109867974637"," 206.319","  99.000"," 2900","  19.366","4025.960","1118.322","  17.242","3576.672"," 993.520","103","0","   0.684"," 154.689","  42.969","  28.000","  850"
"14:30:47:235","2519110146489594"," 206.422","  99.000"," 2900","  19.289","4027.950","1118.875","  17.175","3578.443"," 994.012","103","0","   0.676"," 154.759","  42.989","  28.000","  850"
"14:30:47:333","2519110411715835"," 206.520","  99.000"," 2900","  19.253","4029.841","1119.400","  17.145","3580.128"," 994.480","103","0","   0.683"," 154.826","  43.007","  28.000","  850"
"14:30:47:432","2519110678750971"," 206.619","  99.000"," 2900","  19.261","4031.746","1119.930","  17.137","3581.823"," 994.951","103","0","   0.686"," 154.894","  43.026","  28.000","  850"
"14:30:47:531","2519110943739735"," 206.717","  99.000"," 2900","  19.170","4033.628","1120.452","  17.059","3583.497"," 995.416","102","0","   0.682"," 154.961","  43.045","  28.000","  850"
"14:30:47:631","2519111215224096"," 206.818","  99.000"," 2900","  19.304","4035.569","1120.991","  17.178","3585.224"," 995.896","103","0","   0.676"," 155.029","  43.064","  28.000","  850"
"14:30:47:734","2519111492220147"," 206.920","  96.000"," 2900","  20.242","4037.646","1121.568","  17.809","3587.051"," 996.403","103","0","   1.092"," 155.141","  43.095","  28.000","  850"
"14:30:47:831","2519111755374993"," 207.018","  99.000"," 2900","  19.503","4039.547","1122.096","  17.358","3588.743"," 996.873","103","0","   0.845"," 155.224","  43.118","  28.000","  850"
"14:30:47:935","2519112036491181"," 207.122","  99.000"," 2800","  18.169","4041.438","1122.622","  16.021","3590.411"," 997.336","101","0","   0.720"," 155.299","  43.138","  28.000","  850"
"14:30:48:034","2519112304390410"," 207.221","  99.000"," 2800","  17.882","4043.213","1123.115","  15.735","3591.972"," 997.770","100","0","   0.706"," 155.369","  43.158","  28.000","  850"
"14:30:48:134","2519112572383368"," 207.320","  99.000"," 2800","  18.056","4045.005","1123.612","  15.888","3593.549"," 998.208","100","0","   0.687"," 155.437","  43.177","  28.000","  850"
"14:30:48:235","2519112846476091"," 207.422","  99.000"," 2800","  17.690","4046.801","1124.111","  15.562","3595.129"," 998.647","100","0","   0.673"," 155.505","  43.196","  28.000","  850"
"14:30:48:335","2519113116472578"," 207.522","  99.000"," 2800","  17.699","4048.571","1124.603","  15.562","3596.686"," 999.079","100","0","   0.669"," 155.572","  43.214","  28.000","  850"
"14:30:48:435","2519113386485412"," 207.622"," 100.000"," 2800","  17.604","4050.331","1125.092","  15.471","3598.233"," 999.509","100","0","   0.677"," 155.640","  43.233","  28.000","  850"
"14:30:48:534","2519113653284844"," 207.721","  99.000"," 2800","  17.685","4052.079","1125.577","  15.546","3599.769"," 999.936","100","0","   0.670"," 155.706","  43.252","  28.000","  850"
"14:30:48:631","2519113915247595"," 207.818","  99.000"," 2800","  17.669","4053.793","1126.054","  15.530","3601.276","1000.354","100","0","   0.688"," 155.773","  43.270","  28.000","  850"
"14:30:48:730","2519114183278278"," 207.917","  96.000"," 2800","  18.958","4055.675","1126.576","  16.441","3602.908","1000.808","100","0","   1.096"," 155.881","  43.300","  28.000","  850"
"14:30:48:831","2519114454146379"," 208.017","  99.000"," 2800","  18.078","4057.489","1127.080","  15.904","3604.504","1001.251","100","0","   0.797"," 155.961","  43.323","  28.000","  850"
"14:30:48:933","2519114730930024"," 208.120","  99.000"," 2800","  18.046","4059.339","1127.594","  15.869","3606.130","1001.703","100","0","   0.776"," 156.041","  43.345","  28.000","  850"
"14:30:49:031","2519114994946605"," 208.218","  99.000"," 2800","  17.979","4061.097","1128.082","  15.819","3607.677","1002.133","100","0","   0.736"," 156.113","  43.365","  28.000","  850"
"14:30:49:133","2519115271250463"," 208.320","  99.000"," 2800","  17.800","4062.919","1128.588","  15.661","3609.280","1002.578","100","0","   0.701"," 156.185","  43.385","  28.000","  850"
"14:30:49:232","2519115537841806"," 208.419","  99.000"," 2800","  17.747","4064.671","1129.075","  15.601","3610.821","1003.006","100","0","   0.679"," 156.252","  43.403","  28.000","  850"
"14:30:49:334","2519115812942601"," 208.521","  99.000"," 2800","  17.657","4066.470","1129.575","  15.514","3612.401","1003.445"," 99","0","   0.681"," 156.321","  43.423","  28.000","  850"
"14:30:49:432","2519116078401249"," 208.619","  99.000"," 2800","  17.558","4068.196","1130.055","  15.432","3613.919","1003.866","100","0","   0.673"," 156.387","  43.441","  28.000","  850"
"14:30:49:531","2519116345477452"," 208.718","  99.000"," 2800","  17.929","4069.970","1130.547","  15.781","3615.480","1004.300","100","0","   0.683"," 156.455","  43.460","  28.000","  850"
"14:30:49:630","2519116613148219"," 208.817","  99.000"," 2800","  17.826","4071.737","1131.038","  15.687","3617.035","1004.732","100","0","   0.668"," 156.521","  43.478","  28.000","  850"
"14:30:49:731","2519116883546265"," 208.917","  96.000"," 2800","  18.939","4073.634","1131.565","  16.437","3618.681","1005.189"," 99","0","   1.090"," 156.630","  43.508","  28.000","  850"
"14:30:49:831","2519117156059032"," 209.018","  99.000"," 2800","  18.089","4075.460","1132.072","  15.918","3620.288","1005.635","100","0","   0.805"," 156.711","  43.531","  28.000","  850"
"14:30:49:934","2519117432594487"," 209.120","  99.000"," 2900","  18.419","4077.346","1132.596","  16.269","3621.954","1006.098","101","0","   0.712"," 156.784","  43.551","  28.000","  850"
"14:30:50:032","2519117696150565"," 209.218","  99.000"," 2900","  19.001","4079.201","1133.111","  16.901","3623.604","1006.557","102","0","   0.708"," 156.853","  43.570","  28.000","  850"
"14:30:50:135","2519117976487488"," 209.322"," 100.000"," 2900","  19.220","4081.197","1133.666","  17.099","3625.379","1007.050","102","0","   0.681"," 156.924","  43.590","  28.000","  850"
"14:30:50:232","2519118237284487"," 209.419","  99.000"," 2900","  19.201","4083.051","1134.181","  17.081","3627.029","1007.508","102","0","   0.694"," 156.991","  43.609","  28.000","  850"
"14:30:50:332","2519118507428790"," 209.519","  99.000"," 2900","  19.335","4084.986","1134.718","  17.216","3628.752","1007.987","102","0","   0.684"," 157.060","  43.628","  28.000","  850"
"14:30:50:431","2519118773653545"," 209.617","  99.000"," 2900","  19.317","4086.891","1135.247","  17.197","3630.448","1008.458","103","0","   0.686"," 157.127","  43.647","  28.000","  850"
"14:30:50:533","2519119050137415"," 209.720","  99.000"," 2900","  19.434","4088.881","1135.800","  17.302","3632.219","1008.950","102","0","   0.664"," 157.195","  43.665","  28.000","  850"
"14:30:50:631","2519119315225761"," 209.818","  99.000"," 2900","  19.119","4090.758","1136.322","  17.014","3633.890","1009.414","103","0","   0.684"," 157.263","  43.684","  28.000","  850"
"14:30:50:731","2519119584918501"," 209.918","  95.000"," 2900","  20.324","4092.788","1136.886","  17.863","3635.674","1009.910","102","0","   1.093"," 157.372","  43.714","  28.000","  850"
"14:30:50:831","2519119855755255"," 210.018","  99.000"," 2900","  19.416","4094.736","1137.427","  17.282","3637.408","1010.391","102","0","   0.796"," 157.452","  43.737","  28.000","  850"
"14:30:50:934","2519120131920237"," 210.120","  99.000"," 2900","  19.161","4096.696","1137.971","  17.043","3639.151","1010.875","102","0","   0.712"," 157.524","  43.757","  28.000","  850"
"14:30:51:032","2519120397571935"," 210.219","  99.000"," 2900","  19.348","4098.599","1138.500","  17.214","3640.845","1011.346","102","0","   0.707"," 157.594","  43.776","  28.000","  850"
"14:30:51:132","2519120668538838"," 210.319"," 100.000"," 2900","  19.242","4100.531","1139.036","  17.121","3642.563","1011.823","102","0","   0.677"," 157.662","  43.795","  28.000","  850"
"14:30:51:232","2519120937019590"," 210.418","  99.000"," 2900","  19.359","4102.456","1139.571","  17.226","3644.276","1012.299","102","0","   0.700"," 157.732","  43.814","  28.000","  850"
"14:30:51:333","2519121210177372"," 210.520","  99.000"," 2900","  19.175","4104.396","1140.110","  17.061","3646.002","1012.778","103","0","   0.677"," 157.800","  43.833","  28.000","  850"
"14:30:51:431","2519121473873361"," 210.617","  99.000"," 2900","  19.123","4106.263","1140.629","  17.014","3647.664","1013.240","102","0","   0.674"," 157.866","  43.852","  28.000","  850"
"14:30:51:535","2519121756476493"," 210.722","  99.000"," 2900","  19.442","4108.298","1141.194","  17.310","3649.476","1013.743","102","0","   0.672"," 157.936","  43.871","  28.000","  850"
"14:30:51:631","2519122015233600"," 210.818","  99.000"," 2900","  19.421","4110.160","1141.711","  17.293","3651.133","1014.204","103","0","   0.678"," 158.001","  43.889","  28.000","  850"
"14:30:51:733","2519122291073274"," 210.920","  96.000"," 2900","  20.317","4112.235","1142.288","  17.861","3652.958","1014.711","103","0","   1.095"," 158.113","  43.920","  28.000","  850"
"14:30:51:832","2519122556824158"," 211.018","  99.000"," 2900","  19.320","4114.137","1142.816","  17.199","3654.651","1015.181","103","0","   0.784"," 158.190","  43.942","  28.000","  850"
"14:30:51:935","2519122836399513"," 211.122","  99.000"," 2900","  19.381","4116.144","1143.373","  17.244","3656.436","1015.677","103","0","   0.711"," 158.264","  43.962","  28.000","  850"
"14:30:52:033","2519123098925178"," 211.219","  99.000"," 2900","  19.223","4118.013","1143.893","  17.102","3658.099","1016.139","102","0","   0.714"," 158.333","  43.981","  28.000","  850"
"14:30:52:134","2519123371544229"," 211.320","  99.000"," 2900","  19.222","4119.954","1144.432","  17.097","3659.826","1016.618","103","0","   0.676"," 158.401","  44.000","  28.000","  850"
"14:30:52:233","2519123639913489"," 211.420","  99.000"," 2900","  19.324","4121.875","1144.965","  17.197","3661.535","1017.093","102","0","   0.697"," 158.471","  44.020","  28.000","  850"
"14:30:52:334","2519123911569996"," 211.520","  99.000"," 2900","  19.123","4123.799","1145.500","  17.017","3663.247","1017.569","102","0","   0.667"," 158.538","  44.038","  28.000","  850"
"14:30:52:431","2519124173468994"," 211.617"," 100.000"," 2900","  19.300","4125.671","1146.020","  17.177","3664.913","1018.031","103","0","   0.673"," 158.603","  44.056","  28.000","  850"
"14:30:52:531","2519124445236123"," 211.718","  99.000"," 2900","  19.310","4127.615","1146.560","  17.180","3666.643","1018.512","102","0","   0.680"," 158.672","  44.075","  28.000","  850"
"14:30:52:631","2519124715256898"," 211.818"," 100.000"," 2900","  19.195","4129.534","1147.093","  17.077","3668.351","1018.986","103","0","   0.669"," 158.738","  44.094","  28.000","  850"
"14:30:52:732","2519124988019481"," 211.919","  96.000"," 2900","  20.451","4131.600","1147.667","  17.988","3670.168","1019.491","103","0","   1.077"," 158.847","  44.124","  28.000","  850"
"14:30:52:832","2519125258242402"," 212.019","  99.000"," 2900","  19.348","4133.537","1148.205","  17.223","3671.892","1019.970","103","0","   0.787"," 158.926","  44.146","  28.000","  850"
"14:30:52:935","2519125536635784"," 212.122"," 100.000"," 2900","  19.254","4135.522","1148.756","  17.141","3673.659","1020.461","103","0","   0.697"," 158.998","  44.166","  28.000","  850"
"14:30:53:033","2519125800311319"," 212.220","  99.000"," 2900","  19.352","4137.412","1149.281","  17.221","3675.341","1020.928","103","0","   0.693"," 159.066","  44.185","  28.000","  850"
"14:30:53:131","2519126064303909"," 212.317","  99.000"," 2900","  19.119","4139.282","1149.800","  17.014","3677.004","1021.390","103","0","   0.655"," 159.130","  44.203","  28.000","  850"
"14:30:53:231","2519126334730512"," 212.418"," 100.000"," 2900","  19.263","4141.211","1150.336","  17.137","3678.721","1021.867","102","0","   0.685"," 159.198","  44.222","  28.000","  850"
"14:30:53:334","2519126613934860"," 212.521","  99.000"," 2900","  19.090","4143.185","1150.885","  16.984","3680.477","1022.355","102","0","   0.659"," 159.266","  44.241","  28.000","  850"
"14:30:53:432","2519126876487492"," 212.618"," 100.000"," 2900","  19.170","4145.049","1151.403","  17.058","3682.136","1022.816","102","0","   0.670"," 159.332","  44.259","  28.000","  850"
"14:30:53:536","2519127156657156"," 212.722","  99.000"," 2900","  19.413","4147.064","1151.962","  17.282","3683.929","1023.314","103","0","   0.685"," 159.403","  44.279","  28.000","  850"
"14:30:53:631","2519127413865684"," 212.817","  99.000"," 2900","  19.223","4148.895","1152.471","  17.104","3685.559","1023.766","103","0","   0.671"," 159.467","  44.296","  28.000","  850"
"14:30:53:733","2519127689142312"," 212.919","  95.000"," 2900","  20.409","4150.976","1153.049","  17.947","3687.389","1024.275","103","0","   1.082"," 159.577","  44.327","  28.000","  850"
"14:30:53:831","2519127954202767"," 213.017"," 100.000"," 2900","  19.359","4152.876","1153.577","  17.232","3689.080","1024.745","103","0","   0.788"," 159.654","  44.348","  28.000","  850"
"14:30:53:931","2519128225029897"," 213.118","  99.000"," 2900","  19.437","4154.826","1154.118","  17.298","3690.815","1025.227","103","0","   0.750"," 159.730","  44.369","  28.000","  850"
"14:30:54:032","2519128497854448"," 213.219","  99.000"," 2900","  19.426","4156.789","1154.664","  17.304","3692.564","1025.712","103","0","   0.758"," 159.806","  44.391","  28.000","  850"
"14:30:54:131","2519128765351467"," 213.318","  99.000"," 2900","  19.352","4158.706","1155.196","  17.249","3694.273","1026.187","103","0","   0.689"," 159.874","  44.410","  28.000","  850"
"14:30:54:232","2519129036180880"," 213.418","  99.000"," 2900","  19.287","4160.641","1155.734","  17.185","3695.997","1026.666","103","0","   0.689"," 159.944","  44.429","  28.000","  850"
"14:30:54:335","2519129314365894"," 213.521"," 100.000"," 2900","  19.440","4162.644","1156.290","  17.328","3697.782","1027.162","103","0","   0.684"," 160.014","  44.448","  28.000","  850"
"14:30:54:432","2519129577320235"," 213.619","  74.000"," 2900","  17.921","4164.389","1156.775","  15.712","3699.312","1027.587","100","0","   0.716"," 160.084","  44.468","  28.000","  850"
"14:30:54:533","2519129848520703"," 213.719","  99.000"," 2900","  19.223","4166.320","1157.311","  17.112","3701.031","1028.064","103","0","   0.683"," 160.152","  44.487","  28.000","  850"
"14:30:54:631","2519130115223280"," 213.818"," 100.000"," 2900","  19.188","4168.216","1157.838","  17.069","3702.717","1028.533","103","0","   0.670"," 160.219","  44.505","  28.000","  850"
"14:30:54:732","2519130386762424"," 213.918","  96.000"," 2900","  20.353","4170.263","1158.406","  17.903","3704.518","1029.033","103","0","   1.087"," 160.328","  44.536","  28.000","  850"
"14:30:54:831","2519130655101495"," 214.018","  99.000"," 2900","  19.482","4172.199","1158.944","  17.343","3706.242","1029.512","103","0","   0.800"," 160.407","  44.558","  28.000","  850"
"14:30:54:935","2519130936507165"," 214.122"," 100.000"," 2900","  19.281","4174.209","1159.502","  17.176","3708.032","1030.009","103","0","   0.703"," 160.481","  44.578","  28.000","  850"
